order_item_id,product_id,order_id,ordered_quantity,order_quantity_accepted,rate,Potential sale,Actual Sale,Difference
154931,8335,313335,5,0,2998,14990,0,14990
154932,7607,313338,3,3,12214,36642,36642,0
154933,1041,313341,1,1,5616,5616,5616,0
154934,8348,313344,1,0,3025,3025,0,3025
154935,13524,313347,10,10,4430,44300,44300,0
154936,7607,313350,1,0,13631,13631,0,13631
154937,8439,313353,1,0,1871,1871,0,1871
154938,8210,313356,1,1,16302,16302,16302,0
154939,8210,313356,1,1,13846,13846,13846,0
154940,8210,313356,1,1,14212,14212,14212,0
154941,10235,313359,1,0,1501,1501,0,1501
154942,10235,313359,2,0,1455,2910,0,2910
154943,12701,313359,1,0,6561,6561,0,6561
154944,1043,313362,1,1,11889,11889,11889,0
154945,3610,313365,2,2,12768,25536,25536,0
154946,9171,313368,1,1,6425,6425,6425,0
154947,9171,313368,1,1,6470,6470,6470,0
154948,12749,313371,2,2,5763,11526,11526,0
154949,7553,313374,1,1,5896,5896,5896,0
154950,8457,313374,1,1,7979,7979,7979,0
154951,10975,313377,1,1,12286,12286,12286,0
154952,8219,313380,6,6,14934,89604,89604,0
154953,11121,313383,1,1,3031,3031,3031,0
154954,12701,313383,1,1,6561,6561,6561,0
154955,12697,313386,15,0,1052,15780,0,15780
154956,8424,313389,1,0,3511,3511,0,3511
154957,8424,313389,1,0,3372,3372,0,3372
154958,7553,313392,1,1,5896,5896,5896,0
154959,3611,313395,1,1,4217,4217,4217,0
154960,12697,313398,15,15,1052,15780,15780,0
154961,7640,313401,1,1,14449,14449,14449,0
154962,13524,313404,1,1,4430,4430,4430,0
154963,14408,313407,1,0,33992,33992,0,33992
154964,8443,313410,1,0,6335,6335,0,6335
154965,8443,313410,1,0,6277,6277,0,6277
154966,13524,313413,4,4,4317,17268,17268,0
154967,11233,313416,1,1,12458,12458,12458,0
154968,11146,313419,1,0,4017,4017,0,4017
154969,8424,313419,1,0,3511,3511,0,3511
154970,8424,313419,1,0,3372,3372,0,3372
154971,10235,313422,5,5,1455,7275,7275,0
154972,11168,313425,1,0,6941,6941,0,6941
154973,11168,313428,1,0,6941,6941,0,6941
154974,11233,313431,1,0,12458,12458,0,12458
154975,12677,313434,1,1,3439,3439,3439,0
154976,12803,313437,1,1,6090,6090,6090,0
154977,3610,313440,1,1,13268,13268,13268,0
154978,11129,313440,1,0,13294,13294,0,13294
154979,11129,313440,1,1,13799,13799,13799,0
154980,11129,313440,1,1,7704,7704,7704,0
154981,3610,313443,1,0,12704,12704,0,12704
154982,12803,313446,1,1,6090,6090,6090,0
154983,11233,313449,2,2,12458,24916,24916,0
154984,12749,313452,5,5,6211,31055,31055,0
154985,12749,313452,3,3,5763,17289,17289,0
154986,11124,313455,4,0,870,3480,0,3480
154987,1043,313458,1,1,22045,22045,22045,0
154988,10238,313461,1,1,6558,6558,6558,0
154989,13618,313464,35,35,3251,113785,113785,0
154990,3610,313467,1,0,12704,12704,0,12704
154991,14407,313470,1,0,17839,17839,0,17839
154992,12864,313473,1,1,39329,39329,39329,0
154993,10235,313476,5,3,1455,7275,4365,2910
154994,9901,313479,2,0,3900,7800,0,7800
154995,8422,313482,1,1,6403,6403,6403,0
154996,13592,313482,2,2,1540,3080,3080,0
154997,10227,313485,5,5,1478,7390,7390,0
154998,3613,313488,2,0,8038,16076,0,16076
154999,7581,313488,1,1,13394,13394,13394,0
155000,12784,313488,5,5,2134,10670,10670,0
155001,13618,313488,5,5,3251,16255,16255,0
155002,7820,313491,1,0,3498,3498,0,3498
155003,7820,313491,1,0,3773,3773,0,3773
155004,11168,313491,1,1,6941,6941,6941,0
155005,12677,313494,2,2,3439,6878,6878,0
155006,8425,313497,2,2,4894,9788,9788,0
155007,8378,313500,5,5,4441,22205,22205,0
155008,8378,313500,3,3,4274,12822,12822,0
155009,7529,313503,1,1,7634,7634,7634,0
155010,7529,313503,1,1,6588,6588,6588,0
155011,7640,313506,4,4,17786,71144,71144,0
155012,7640,313506,10,10,14449,144490,144490,0
155013,3611,313509,6,6,4217,25302,25302,0
155014,12749,313512,7,7,6211,43477,43477,0
155015,13506,313515,1,1,3705,3705,3705,0
155016,13736,313518,1,1,8928.57,8928.57,8928.57,0
155017,7271,313521,2,0,2673,5346,0,5346
155018,8219,313524,50,50,14934,746700,746700,0
155019,11731,313527,1,1,6935,6935,6935,0
155020,1038,313530,3,0,8309,24927,0,24927
155021,11110,313533,1,1,4128,4128,4128,0
155022,11188,313533,3,3,3867,11601,11601,0
155023,1038,313536,3,0,8309,24927,0,24927
155024,10204,313539,10,10,4606.8,46068,46068,0
155025,7860,313542,8,0,3317,26536,0,26536
155026,7860,313545,6,0,3317,19902,0,19902
155027,8210,313548,1,1,13846,13846,13846,0
155028,8210,313548,1,1,14212,14212,14212,0
155029,3610,313551,1,1,8233,8233,8233,0
155030,10242,313554,1,0,5973,5973,0,5973
155031,11189,313557,1,0,6534,6534,0,6534
155032,1038,313560,1,0,8324,8324,0,8324
155033,8210,313563,1,0,13366,13366,0,13366
155034,10975,313566,1,1,5893,5893,5893,0
155035,7653,313569,10,0,11758,117580,0,117580
155036,11731,313572,1,0,5779,5779,0,5779
155037,7583,313575,1,1,26603,26603,26603,0
155038,3279,313578,1,1,8814.94,8814.94,8814.94,0
155039,9815,313581,1,0,13722,13722,0,13722
155040,9882,313584,1,1,13751,13751,13751,0
155041,9882,313584,1,1,14024,14024,14024,0
155042,3284,313587,1,0,5271,5271,0,5271
155043,12749,313590,3,3,6211,18633,18633,0
155044,8424,313593,1,1,8343,8343,8343,0
155045,8424,313593,1,1,3511,3511,3511,0
155046,8424,313593,1,1,3372,3372,3372,0
155047,1043,313596,1,0,5854,5854,0,5854
155048,1043,313599,1,0,5854,5854,0,5854
155049,11124,313602,10,0,820.08,8200.8,0,8200.8
155050,11233,313605,1,1,12458,12458,12458,0
155051,11120,313608,1,0,10333,10333,0,10333
155052,7596,313611,1,1,4211,4211,4211,0
155053,8335,313614,5,0,2998,14990,0,14990
155054,11233,313617,1,0,12458,12458,0,12458
155055,7581,313620,2,2,13190,26380,26380,0
155056,10204,313620,1,1,4059,4059,4059,0
155057,3610,313623,1,1,13284,13284,13284,0
155058,8420,313626,1,0,3631,3631,0,3631
155059,8335,313629,5,5,2998,14990,14990,0
155060,8760,313632,8,8,2363,18904,18904,0
155061,8219,313635,10,0,14934,149340,0,149340
155062,13736,313635,1,0,8928.57,8928.57,0,8928.57
155063,7637,313638,1,1,29580,29580,29580,0
155064,3279,313641,2,0,10448,20896,0,20896
155065,12912,313644,4,0,3844,15376,0,15376
155066,9897,313647,4,0,9668,38672,0,38672
155067,11143,313650,1,0,3551,3551,0,3551
155068,11143,313653,1,0,3551,3551,0,3551
155069,11143,313653,1,0,3102,3102,0,3102
155070,11143,313653,1,0,3388,3388,0,3388
155071,11143,313656,1,0,3102,3102,0,3102
155072,11143,313656,1,0,3388,3388,0,3388
155073,12547,313659,5,5,5680,28400,28400,0
155074,12547,313662,10,0,5680,56800,0,56800
155075,12547,313662,10,0,11178,111780,0,111780
155076,11140,313665,1,0,4758,4758,0,4758
155077,12547,313668,12,12,5680,68160,68160,0
155078,12547,313671,10,10,5680,56800,56800,0
155079,12547,313671,5,5,11178,55890,55890,0
155080,12400,313674,1,0,6080,6080,0,6080
155081,3305,313677,1,0,6341,6341,0,6341
155082,3592,313680,1,1,6865,6865,6865,0
155083,3592,313683,1,0,6865,6865,0,6865
155084,8444,313686,1,0,6589,6589,0,6589
155085,8444,313686,1,0,3811,3811,0,3811
155086,12400,313689,1,0,6080,6080,0,6080
155087,3592,313689,1,0,6865,6865,0,6865
155088,14383,313692,1,0,9958,9958,0,9958
155089,8424,313695,1,0,3511,3511,0,3511
155090,10235,313698,7,7,1455,10185,10185,0
155091,12547,313701,26,26,5634,146484,146484,0
155092,3610,313704,1,0,12704,12704,0,12704
155093,11107,313707,2,0,5725,11450,0,11450
155094,10204,313707,1,0,4606.8,4606.8,0,4606.8
155095,3611,313710,1,1,4693,4693,4693,0
155096,12912,313713,1,0,3844,3844,0,3844
155097,13501,313716,1,0,11287,11287,0,11287
155098,12701,313719,5,0,9542,47710,0,47710
155099,12701,313719,3,0,6470,19410,0,19410
155100,12701,313719,2,0,6561,13122,0,13122
155101,12749,313722,1,0,6211,6211,0,6211
155102,13592,313725,10,0,1540,15400,0,15400
155103,3606,313728,1,0,6164,6164,0,6164
155104,12400,313731,1,0,6080,6080,0,6080
155105,3592,313731,1,0,6865,6865,0,6865
155106,12784,313734,1,0,2134,2134,0,2134
155107,14387,313737,1,0,10381,10381,0,10381
155108,11141,313740,2,0,10384,20768,0,20768
155109,12701,313743,1,1,5856,5856,5856,0
155110,12784,313746,1,0,2134,2134,0,2134
155111,14383,313749,2,0,9958,19916,0,19916
155112,10235,313752,2,0,1501,3002,0,3002
155113,10236,313755,1,0,1386,1386,0,1386
155114,8444,313758,1,0,3820,3820,0,3820
155115,12703,313761,2,0,3373,6746,0,6746
155116,3592,313764,1,0,6865,6865,0,6865
155117,12400,313767,1,1,6080,6080,6080,0
155118,3592,313767,1,1,6865,6865,6865,0
155119,10529,313770,1,0,7498,7498,0,7498
155120,11731,313773,1,0,6679,6679,0,6679
155121,8348,313776,1,0,3025,3025,0,3025
155122,14383,313779,2,0,9958,19916,0,19916
155123,2358,313782,2,1,1360,2720,1360,1360
155124,2862,313782,5,5,4021,20105,20105,0
155125,8429,313785,1,0,3216,3216,0,3216
155126,3621,313788,1,1,1716,1716,1716,0
155127,3279,313791,1,0,8814.94,8814.94,0,8814.94
155128,11124,313794,5,0,899,4495,0,4495
155129,11124,313794,5,0,803,4015,0,4015
155130,10975,313797,1,0,5838,5838,0,5838
155131,8427,313800,1,0,6962,6962,0,6962
155132,8427,313800,1,0,6770,6770,0,6770
155133,12710,313803,1,0,9200,9200,0,9200
155134,12917,313806,4,0,39649,158596,0,158596
155135,12917,313806,4,0,40431,161724,0,161724
155136,3305,313809,2,0,6341,12682,0,12682
155137,3279,313812,10,0,9724,97240,0,97240
155138,1043,313815,1,1,5854,5854,5854,0
155139,11106,313818,1,0,6270,6270,0,6270
155140,7860,313821,20,0,2748,54960,0,54960
155141,3592,313824,1,1,6510,6510,6510,0
155142,8158,313827,2,0,1489,2978,0,2978
155143,8269,313827,1,0,6497,6497,0,6497
155144,8269,313827,1,0,6393,6393,0,6393
155145,13682,313830,1,0,3044,3044,0,3044
155146,13524,313833,1,0,4430,4430,0,4430
155147,8210,313836,1,0,12452,12452,0,12452
155148,8210,313836,1,0,12837,12837,0,12837
155149,12701,313839,1,1,6470,6470,6470,0
155150,12701,313839,1,1,6561,6561,6561,0
155151,13592,313842,15,15,1540,23100,23100,0
155152,3621,313845,24,24,1716,41184,41184,0
155153,7640,313848,2,2,14449,28898,28898,0
155154,8219,313848,1,1,14934,14934,14934,0
155155,11143,313851,1,0,3388,3388,0,3388
155156,12685,313854,1,0,2861,2861,0,2861
155157,3613,313857,1,0,8110,8110,0,8110
155158,12701,313860,1,1,5856,5856,5856,0
155159,12749,313863,10,10,6211,62110,62110,0
155160,8425,313866,1,0,4894,4894,0,4894
155161,8425,313866,1,0,5076,5076,0,5076
155162,3279,313869,15,15,9724,145860,145860,0
155163,8284,313872,1,0,2466,2466,0,2466
155164,11735,313872,1,0,7106,7106,0,7106
155165,8424,313872,1,0,3544,3544,0,3544
155166,3613,313875,1,0,10273,10273,0,10273
155167,8444,313878,2,0,3820,7640,0,7640
155168,7860,313881,1,0,2748,2748,0,2748
155169,1041,313884,1,0,5725,5725,0,5725
155170,14410,313887,1,0,15778,15778,0,15778
155171,14408,313890,1,1,33992,33992,33992,0
155172,14383,313893,1,0,9958,9958,0,9958
155173,13765,313896,1,1,2633,2633,2633,0
155174,8444,313899,1,0,6266,6266,0,6266
155175,12547,313902,2,2,5680,11360,11360,0
155176,12784,313905,1,1,2134,2134,2134,0
155177,7653,313908,5,5,11758,58790,58790,0
155178,8435,313911,1,0,4433,4433,0,4433
155179,10975,313914,1,1,18602,18602,18602,0
155180,12701,313914,5,5,9542,47710,47710,0
155181,12701,313914,2,2,6470,12940,12940,0
155182,12701,313914,2,1,6561,13122,6561,6561
155183,8462,313917,1,1,5221,5221,5221,0
155184,11107,313917,1,1,9592,9592,9592,0
155185,11117,313917,1,1,6434,6434,6434,0
155186,11146,313917,1,1,4017,4017,4017,0
155187,10204,313917,3,3,4606.8,13820.4,13820.4,0
155188,1041,313920,1,0,5334,5334,0,5334
155189,7640,313923,1,1,17786,17786,17786,0
155190,11146,313926,2,0,4086,8172,0,8172
155191,3611,313929,1,1,4217,4217,4217,0
155192,3611,313932,1,0,4693,4693,0,4693
155193,7575,313935,1,1,10378,10378,10378,0
155194,3611,313938,2,0,4693,9386,0,9386
155195,3610,313941,2,2,13177,26354,26354,0
155196,3610,313944,1,1,8233,8233,8233,0
155197,12547,313947,5,2,5680,28400,11360,17040
155198,2367,313950,10,10,479,4790,4790,0
155199,1038,313953,1,0,8315,8315,0,8315
155200,11107,313956,1,1,5725,5725,5725,0
155201,10204,313956,1,1,4606.8,4606.8,4606.8,0
155202,8210,313959,1,0,13846,13846,0,13846
155203,8439,313962,1,0,936,936,0,936
155204,8210,313965,1,0,13846,13846,0,13846
155205,10235,313968,1,1,1455,1455,1455,0
155206,8335,313971,1,1,4148,4148,4148,0
155207,8210,313974,1,0,13846,13846,0,13846
155208,11161,313977,1,1,8329,8329,8329,0
155209,12547,313980,9,9,5680,51120,51120,0
155210,12547,313980,2,2,11178,22356,22356,0
155211,3611,313983,1,1,4693,4693,4693,0
155212,3611,313983,1,1,4217,4217,4217,0
155213,3279,313986,1,0,8814.94,8814.94,0,8814.94
155214,8444,313989,1,0,6343,6343,0,6343
155215,8444,313989,1,0,3535,3535,0,3535
155216,1038,313992,1,1,8726,8726,8726,0
155217,1038,313992,1,1,8588,8588,8588,0
155218,10247,313992,1,1,8179,8179,8179,0
155219,12999,313995,7,0,2972,20804,0,20804
155220,3615,313998,5,5,6041,30205,30205,0
155221,12999,314001,5,0,2972,14860,0,14860
155222,10235,314004,2,2,1501,3002,3002,0
155223,11107,314007,1,1,5725,5725,5725,0
155224,11117,314007,1,1,6434,6434,6434,0
155225,11925,314007,1,1,11814,11814,11814,0
155226,8421,314010,1,0,4389,4389,0,4389
155227,8421,314010,1,0,4714,4714,0,4714
155228,8439,314010,1,0,940,940,0,940
155229,8439,314010,2,0,921,1842,0,1842
155230,10236,314010,1,0,1432,1432,0,1432
155231,10236,314010,1,0,1386,1386,0,1386
155232,12502,314013,1,0,7526,7526,0,7526
155233,7640,314016,2,2,17786,35572,35572,0
155234,7640,314016,5,5,14449,72245,72245,0
155235,12999,314019,5,0,2972,14860,0,14860
155236,13618,314022,1,1,3251,3251,3251,0
155237,12502,314025,1,0,7526,7526,0,7526
155238,7586,314028,32,32,10154,324928,324928,0
155239,11925,314031,1,1,11814,11814,11814,0
155240,7860,314034,5,5,2748,13740,13740,0
155241,8444,314037,1,0,3820,3820,0,3820
155242,8421,314040,1,0,4389,4389,0,4389
155243,8421,314040,1,0,4714,4714,0,4714
155244,8439,314040,1,0,940,940,0,940
155245,8439,314040,2,0,921,1842,0,1842
155246,10236,314040,1,0,1432,1432,0,1432
155247,12455,314043,3,0,5771,17313,0,17313
155248,12455,314046,2,0,5771,11542,0,11542
155249,7653,314049,10,0,11758,117580,0,117580
155250,8421,314052,1,1,4389,4389,4389,0
155251,8421,314052,1,1,4714,4714,4714,0
155252,8439,314052,1,0,940,940,0,940
155253,8439,314052,2,0,921,1842,0,1842
155254,10236,314052,1,1,1432,1432,1432,0
155255,8421,314055,1,0,1097,1097,0,1097
155256,3615,314058,5,0,6043,30215,0,30215
155257,3603,314061,1,0,9689,9689,0,9689
155258,8443,314064,1,1,6224,6224,6224,0
155259,11104,314067,1,0,12723,12723,0,12723
155260,9815,314070,1,0,13995,13995,0,13995
155261,10204,314073,5,5,4606.8,23034,23034,0
155262,1041,314076,1,1,5620,5620,5620,0
155263,8424,314076,1,1,3511,3511,3511,0
155264,8439,314079,1,0,1880,1880,0,1880
155265,8439,314079,5,5,1842,9210,9210,0
155266,10204,314082,2,2,4606.8,9213.6,9213.6,0
155267,8424,314085,1,0,3511,3511,0,3511
155268,8425,314088,1,0,4816,4816,0,4816
155269,3610,314091,1,1,13268,13268,13268,0
155270,3610,314091,1,1,12704,12704,12704,0
155271,8425,314094,2,0,4635,9270,0,9270
155272,7653,314097,5,5,11758,58790,58790,0
155273,7653,314100,10,5,11758,117580,58790,58790
155274,11137,314103,2,0,3696,7392,0,7392
155275,8424,314106,1,1,3511,3511,3511,0
155276,8424,314106,1,1,3372,3372,3372,0
155277,10236,314109,2,2,1432,2864,2864,0
155278,14449,314112,1,0,12797,12797,0,12797
155279,8425,314115,1,0,4635,4635,0,4635
155280,8425,314115,1,0,4816,4816,0,4816
155281,3615,314118,30,30,6043,181290,181290,0
155282,9171,314121,7,0,6634,46438,0,46438
155283,10235,314124,1,1,1455,1455,1455,0
155284,10204,314127,5,0,4089,20445,0,20445
155285,11233,314130,1,1,12650,12650,12650,0
155286,11124,314133,1,1,2247,2247,2247,0
155287,1043,314136,1,0,5854,5854,0,5854
155288,12749,314139,10,10,6370,63700,63700,0
155289,8444,314142,2,0,6343,12686,0,12686
155290,8425,314145,1,0,4816,4816,0,4816
155291,3284,314148,4,0,6790,27160,0,27160
155292,10225,314151,1,0,4619,4619,0,4619
155293,10225,314151,1,0,4988,4988,0,4988
155294,7640,314154,3,3,14449,43347,43347,0
155295,3610,314157,1,0,13177,13177,0,13177
155296,12701,314160,1,0,9297,9297,0,9297
155297,3610,314163,2,0,8233,16466,0,16466
155298,9171,314166,3,3,6634,19902,19902,0
155299,10204,314169,1,1,4089,4089,4089,0
155300,12749,314172,10,10,6211,62110,62110,0
155301,1041,314175,2,0,5453,10906,0,10906
155302,1041,314175,1,0,5725,5725,0,5725
155303,7640,314178,1,0,14449,14449,0,14449
155304,7640,314181,1,0,14449,14449,0,14449
155305,8425,314184,1,0,4971,4971,0,4971
155306,10204,314187,6,6,4089,24534,24534,0
155307,7653,314190,5,5,11758,58790,58790,0
155308,10975,314193,1,0,18602,18602,0,18602
155309,8378,314196,1,1,4274,4274,4274,0
155310,8378,314196,1,1,4141,4141,4141,0
155311,11143,314196,1,1,3113,3113,3113,0
155312,8425,314199,1,0,4971,4971,0,4971
155313,8420,314202,1,1,6550,6550,6550,0
155314,8425,314205,1,0,4971,4971,0,4971
155315,13524,314208,1,1,4430,4430,4430,0
155316,11233,314211,1,1,13177,13177,13177,0
155317,3610,314214,2,0,13177,26354,0,26354
155318,8444,314217,2,0,3820,7640,0,7640
155319,12917,314220,1,1,40431,40431,40431,0
155320,13524,314223,1,0,4430,4430,0,4430
155321,12701,314226,1,1,6470,6470,6470,0
155322,7586,314229,6,1,6557,39342,6557,32785
155323,7586,314229,1,0,9677,9677,0,9677
155324,7596,314229,3,0,2094,6282,0,6282
155325,3615,314232,2,2,6041,12082,12082,0
155326,8420,314232,1,1,6828,6828,6828,0
155327,8751,314235,1,0,2893,2893,0,2893
155328,8443,314238,3,3,6645,19935,19935,0
155329,12749,314238,1,1,6211,6211,6211,0
155330,7596,314241,1,1,2094,2094,2094,0
155331,7596,314241,3,3,4211,12633,12633,0
155332,12680,314244,1,1,3664,3664,3664,0
155333,12697,314247,6,6,2098,12588,12588,0
155334,12697,314250,15,15,1052,15780,15780,0
155335,10235,314253,2,2,1501,3002,3002,0
155336,8425,314256,2,2,4635,9270,9270,0
155337,11233,314259,1,1,12458,12458,12458,0
155338,11162,314262,1,0,3377,3377,0,3377
155339,13524,314265,1,1,4430,4430,4430,0
155340,1805,314268,3,0,17527,52581,0,52581
155341,13618,314268,10,0,3251,32510,0,32510
155342,13618,314271,4,4,3251,13004,13004,0
155343,8425,314274,1,0,5076,5076,0,5076
155344,8425,314277,1,1,5076,5076,5076,0
155345,11146,314280,1,1,7524,7524,7524,0
155346,12455,314280,1,1,5771,5771,5771,0
155347,11163,314283,1,0,6402,6402,0,6402
155348,10975,314286,1,1,18602,18602,18602,0
155349,8444,314289,1,0,6822,6822,0,6822
155350,7860,314292,1,0,3315,3315,0,3315
155351,7860,314292,1,0,2748,2748,0,2748
155352,10224,314295,2,0,4619,9238,0,9238
155353,7637,314298,1,1,29580,29580,29580,0
155354,3610,314301,1,0,13268,13268,0,13268
155355,11129,314301,1,0,13799,13799,0,13799
155356,11129,314301,1,0,7704,7704,0,7704
155357,1041,314304,1,0,5453,5453,0,5453
155358,10204,314307,1,0,4033,4033,0,4033
155359,3610,314310,4,3,12704,50816,38112,12704
155360,9815,314313,1,1,14449,14449,14449,0
155361,13745,314316,1,1,5275,5275,5275,0
155362,10227,314319,4,4,1478,5912,5912,0
155363,10236,314319,1,1,1432,1432,1432,0
155364,10236,314319,3,3,1386,4158,4158,0
155365,3611,314322,2,2,4217,8434,8434,0
155366,8457,314325,1,0,7830,7830,0,7830
155367,7575,314328,1,1,10378,10378,10378,0
155368,1043,314331,1,0,22849,22849,0,22849
155369,1043,314331,20,0,5854,117080,0,117080
155370,1043,314331,2,0,11889,23778,0,23778
155371,12678,314334,2,2,3066,6132,6132,0
155372,12407,314337,2,2,8815,17630,17630,0
155373,7810,314340,3,3,3762,11286,11286,0
155374,13764,314340,1,1,7088,7088,7088,0
155375,8425,314343,2,2,4894,9788,9788,0
155376,7860,314346,3,0,3315,9945,0,9945
155377,7860,314346,5,5,2748,13740,13740,0
155378,11121,314346,2,0,2382,4764,0,4764
155379,7640,314349,2,2,17786,35572,35572,0
155380,7640,314349,5,5,14449,72245,72245,0
155381,10529,314352,1,1,6892,6892,6892,0
155382,11117,314355,1,1,6652,6652,6652,0
155383,9938,314358,1,0,3726,3726,0,3726
155384,7860,314361,3,0,3315,9945,0,9945
155385,14252,314364,2,0,32992,65984,0,65984
155386,8444,314367,2,2,6589,13178,13178,0
155387,11189,314370,15,13,6292,94380,81796,12584
155388,1038,314373,10,10,8324,83240,83240,0
155389,1038,314373,5,5,8188,40940,40940,0
155390,1038,314373,6,6,8588,51528,51528,0
155391,9938,314376,1,0,3726,3726,0,3726
155392,1041,314379,1,0,5707,5707,0,5707
155393,1041,314379,1,0,5225,5225,0,5225
155394,9938,314382,2,2,3726,7452,7452,0
155395,11172,314385,1,0,2614,2614,0,2614
155396,1041,314388,1,0,5616,5616,0,5616
155397,1041,314388,1,0,5334,5334,0,5334
155398,1041,314388,1,0,4816,4816,0,4816
155399,1041,314391,1,1,5425,5425,5425,0
155400,7640,314394,7,7,14449,101143,101143,0
155401,7810,314397,1,0,3762,3762,0,3762
155402,8714,314400,2,2,5431,10862,10862,0
